Generation,Fitness
10900,1984.829369128427
11000,1984.829369128427
11100,1984.829369128427
11200,1984.829369128427
11300,1984.829369128427
11400,1984.829369128427
11500,1984.829369128427
11600,1984.829369128427
11700,1984.829369128427
11800,1984.829369128427
11900,1984.829369128427
12000,1984.829369128427
12100,1984.829369128427
12129,1984.829369128427
12200,1978.503173552306
12300,1978.503173552306
12400,1978.503173552306
12500,1978.503173552306
12600,1978.503173552306
12700,1978.503173552306
12800,1978.503173552306
12900,1978.503173552306
13000,1978.503173552306
13100,1978.503173552306
13200,1978.503173552306
13300,1978.503173552306
13400,1978.503173552306
13500,1978.503173552306
13600,1978.503173552306
13700,1978.503173552306
13800,1978.503173552306
13900,1978.503173552306
14000,1978.503173552306
14100,1978.503173552306
14200,1978.503173552306
14300,1978.503173552306
14400,1978.503173552306
14500,1978.503173552306
14600,1978.503173552306
14700,1978.503173552306
14800,1978.503173552306
14900,1978.503173552306
15000,1978.503173552306
15100,1978.503173552306
15200,1978.503173552306
15300,1978.503173552306
15400,1978.503173552306
15500,1978.503173552306
15600,1978.503173552306
15700,1978.503173552306
15800,1978.503173552306
15900,1978.503173552306
16000,1978.503173552306
16100,1978.503173552306
16200,1978.503173552306
16300,1978.503173552306
16400,1978.503173552306
16500,1978.503173552306
16600,1978.503173552306
16700,1978.503173552306
16800,1978.503173552306
16900,1978.503173552306
17000,1978.503173552306
17100,1978.503173552306
17200,1978.503173552306
17300,1978.503173552306
17400,1978.503173552306
17500,1978.503173552306
17600,1978.503173552306
17700,1978.503173552306
17800,1978.503173552306
17900,1978.503173552306
18000,1978.503173552306
18100,1978.503173552306
18200,1978.503173552306
18300,1978.503173552306
18400,1978.503173552306
18500,1978.503173552306
18600,1978.503173552306
18700,1978.503173552306
18800,1978.503173552306
18900,1978.503173552306
19000,1978.503173552306
19100,1978.503173552306
19200,1978.503173552306
19300,1978.503173552306
19400,1978.503173552306
19500,1978.503173552306
19600,1978.503173552306
19693,1978.503173552306
19700,1978.1094686233696
19800,1978.1094686233696
19839,1978.1094686233696
19900,1976.3370426318536
20000,1976.3370426318536
20100,1976.3370426318536
20200,1976.3370426318536
20300,1976.3370426318536
20400,1976.3370426318536
20500,1976.3370426318536
20600,1976.3370426318536
20700,1976.3370426318536
20800,1976.3370426318536
20900,1976.3370426318536
21000,1976.3370426318536
21100,1976.3370426318536
21200,1976.3370426318536
21300,1976.3370426318536
21400,1976.3370426318536
21499,1976.3370426318536
21500,1973.5410218440993
21600,1973.5410218440993
21700,1973.5410218440993
21800,1973.5410218440993
21889,1973.5410218440993
21900,1969.3379276121768
22000,1969.3379276121768
22100,1969.3379276121768
22200,1969.3379276121768
22300,1969.3379276121768
22400,1969.3379276121768
22500,1969.3379276121768
22600,1969.3379276121768
22670,1969.3379276121768
22700,1954.9919009155046
22800,1954.9919009155046
22900,1954.9919009155046
23000,1954.9919009155046
23100,1954.9919009155046
23200,1954.9919009155046
23300,1954.9919009155046
23400,1954.9919009155046
23500,1954.9919009155046
23600,1954.9919009155046
23700,1954.9919009155046
23800,1954.9919009155046
23900,1954.9919009155046
24000,1954.9919009155046
24100,1954.9919009155046
24200,1954.9919009155046
24300,1954.9919009155046
24400,1954.9919009155046
24500,1954.9919009155046
24600,1954.9919009155046
24700,1954.9919009155046
24800,1954.9919009155046
24900,1954.9919009155046
25000,1954.9919009155046
25100,1954.9919009155046
25200,1954.9919009155046
25300,1954.9919009155046
25400,1954.9919009155046
25500,1954.9919009155046
25600,1954.9919009155046
25700,1954.9919009155046
25800,1954.9919009155046
25900,1954.9919009155046
26000,1954.9919009155046
26100,1954.9919009155046
26200,1954.9919009155046
26300,1954.9919009155046
26400,1954.9919009155046
26500,1954.9919009155046
26600,1954.9919009155046
26700,1954.9919009155046
26800,1954.9919009155046
26900,1954.9919009155046
27000,1954.9919009155046
27100,1954.9919009155046
27200,1954.9919009155046
27300,1954.9919009155046
27400,1954.9919009155046
27500,1954.9919009155046
27600,1954.9919009155046
27700,1954.9919009155046
27800,1954.9919009155046
27900,1954.9919009155046
28000,1954.9919009155046
28100,1954.9919009155046
28200,1954.9919009155046
28300,1954.9919009155046
28400,1954.9919009155046
28500,1954.9919009155046
28600,1954.9919009155046
28700,1954.9919009155046
28800,1954.9919009155046
28900,1954.9919009155046
29000,1954.9919009155046
29100,1954.9919009155046
29200,1954.9919009155046
29300,1954.9919009155046
29400,1954.9919009155046
29500,1954.9919009155046
29600,1954.9919009155046
29700,1954.9919009155046
29800,1954.9919009155046
29900,1954.9919009155046
30000,1954.9919009155046
30100,1954.9919009155046
30200,1954.9919009155046
30300,1954.9919009155046
30400,1954.9919009155046
30500,1954.9919009155046
30600,1954.9919009155046
30700,1954.9919009155046
30800,1954.9919009155046
30900,1954.9919009155046
31000,1954.9919009155046
31100,1954.9919009155046
31200,1954.9919009155046
31300,1954.9919009155046
31400,1954.9919009155046
31500,1954.9919009155046
31600,1954.9919009155046
31700,1954.9919009155046
31800,1954.9919009155046
31900,1954.9919009155046
32000,1954.9919009155046
32100,1954.9919009155046
32200,1954.9919009155046
32300,1954.9919009155046
32400,1954.9919009155046
32500,1954.9919009155046
32600,1954.9919009155046
32700,1954.9919009155046
32800,1954.9919009155046
32900,1954.9919009155046
33000,1954.9919009155046
33100,1954.9919009155046
33200,1954.9919009155046
33300,1954.9919009155046
33400,1954.9919009155046
33500,1954.9919009155046
33600,1954.9919009155046
33700,1954.9919009155046
33800,1954.9919009155046
33900,1954.9919009155046
34000,1954.9919009155046
34100,1954.9919009155046
34200,1954.9919009155046
34300,1954.9919009155046
34400,1954.9919009155046
34500,1954.9919009155046
34600,1954.9919009155046
34700,1954.9919009155046
34800,1954.9919009155046
34900,1954.9919009155046
35000,1954.9919009155046
35100,1954.9919009155046
35200,1954.9919009155046
35300,1954.9919009155046
35400,1954.9919009155046
35500,1954.9919009155046
35600,1954.9919009155046
35700,1954.9919009155046
35800,1954.9919009155046
35900,1954.9919009155046
36000,1954.9919009155046
36100,1954.9919009155046
36200,1954.9919009155046
36300,1954.9919009155046
36400,1954.9919009155046
36500,1954.9919009155046
36600,1954.9919009155046
36700,1954.9919009155046
36800,1954.9919009155046
36900,1954.9919009155046
37000,1954.9919009155046
37100,1954.9919009155046
37200,1954.9919009155046
37300,1954.9919009155046
37400,1954.9919009155046
37500,1954.9919009155046
37600,1954.9919009155046
37700,1954.9919009155046
37800,1954.9919009155046
37900,1954.9919009155046
38000,1954.9919009155046
38100,1954.9919009155046
38200,1954.9919009155046
38300,1954.9919009155046
38400,1954.9919009155046
38500,1954.9919009155046
38600,1954.9919009155046
38689,1954.9919009155046
38700,1954.394692956278
38800,1954.394692956278
38900,1954.394692956278
39000,1954.394692956278
39100,1954.394692956278
39200,1954.394692956278
39300,1954.394692956278
39400,1954.394692956278
39500,1954.394692956278
39600,1954.394692956278
39700,1954.394692956278
39800,1954.394692956278
39900,1954.394692956278
40000,1954.394692956278
40100,1954.394692956278
40200,1954.394692956278
40300,1954.394692956278
40400,1954.394692956278
40500,1954.394692956278
40600,1954.394692956278
40700,1954.394692956278
40800,1954.394692956278
40900,1954.394692956278
41000,1954.394692956278
41100,1954.394692956278
41200,1954.394692956278
41300,1954.394692956278
41400,1954.394692956278
41500,1954.394692956278
41600,1954.394692956278
41700,1954.394692956278
41800,1954.394692956278
41900,1954.394692956278
42000,1954.394692956278
42100,1954.394692956278
42200,1954.394692956278
42300,1954.394692956278
42400,1954.394692956278
42500,1954.394692956278
42600,1954.394692956278
42700,1954.394692956278
42800,1954.394692956278
42900,1954.394692956278
43000,1954.394692956278
43100,1954.394692956278
43200,1954.394692956278
43300,1954.394692956278
43400,1954.394692956278
43500,1954.394692956278
43600,1954.394692956278
43700,1954.394692956278
43800,1954.394692956278
43900,1954.394692956278
44000,1954.394692956278
44100,1954.394692956278
44200,1954.394692956278
44300,1954.394692956278
44400,1954.394692956278
44500,1954.394692956278
44600,1954.394692956278
44700,1954.394692956278
44800,1954.394692956278
44900,1954.394692956278
45000,1954.394692956278
45100,1954.394692956278
45200,1954.394692956278
45300,1954.394692956278
45400,1954.394692956278
45500,1954.394692956278
45600,1954.394692956278
45700,1954.394692956278
45800,1954.394692956278
45900,1954.394692956278
46000,1954.394692956278
46100,1954.394692956278
46200,1954.394692956278
46300,1954.394692956278
46400,1954.394692956278
46500,1954.394692956278
46600,1954.394692956278
46700,1954.394692956278
46800,1954.394692956278
46900,1954.394692956278
47000,1954.394692956278
47100,1954.394692956278
47200,1954.394692956278
47300,1954.394692956278
47400,1954.394692956278
47500,1954.394692956278
47600,1954.394692956278
47700,1954.394692956278
47800,1954.394692956278
47900,1954.394692956278
48000,1954.394692956278
48100,1954.394692956278
48200,1954.394692956278
48300,1954.394692956278
48400,1954.394692956278
48500,1954.394692956278
48600,1954.394692956278
48700,1954.394692956278
48800,1954.394692956278
48900,1954.394692956278
49000,1954.394692956278
49100,1954.394692956278
49200,1954.394692956278
49300,1954.394692956278
49400,1954.394692956278
49500,1954.394692956278
49600,1954.394692956278
49700,1954.394692956278
49800,1954.394692956278
49900,1954.394692956278
50000,1954.394692956278
50100,1954.394692956278
50200,1954.394692956278
50300,1954.394692956278
50400,1954.394692956278
50500,1954.394692956278
50600,1954.394692956278
50700,1954.394692956278
50800,1954.394692956278
50900,1954.394692956278
51000,1954.394692956278
51100,1954.394692956278
51200,1954.394692956278
51300,1954.394692956278
51400,1954.394692956278
51500,1954.394692956278
51600,1954.394692956278
51700,1954.394692956278
51800,1954.394692956278
51900,1954.394692956278
52000,1954.394692956278
52100,1954.394692956278
52200,1954.394692956278
52300,1954.394692956278
52400,1954.394692956278
52500,1954.394692956278
52600,1954.394692956278
52700,1954.394692956278
52800,1954.394692956278
52900,1954.394692956278
53000,1954.394692956278
53100,1954.394692956278
53200,1954.394692956278
53300,1954.394692956278
53400,1954.394692956278
53500,1954.394692956278
53600,1954.394692956278
53700,1954.394692956278
53755,1954.394692956278
53800,1953.9991849597366
53900,1953.9991849597366
54000,1953.9991849597366
54100,1953.9991849597366
54200,1953.9991849597366
54300,1953.9991849597366
54400,1953.9991849597366
54500,1953.9991849597366
54600,1953.9991849597366
54682,1953.9991849597366
54700,1953.0796253621238
54800,1953.0796253621238
54900,1953.0796253621238
55000,1953.0796253621238
55100,1953.0796253621238
55200,1953.0796253621238
55300,1953.0796253621238
55400,1953.0796253621238
55500,1953.0796253621238
55600,1953.0796253621238
55700,1953.0796253621238
55800,1953.0796253621238
55900,1953.0796253621238
56000,1953.0796253621238
56100,1953.0796253621238
56200,1953.0796253621238
56300,1953.0796253621238
56400,1953.0796253621238
56500,1953.0796253621238
56600,1953.0796253621238
56700,1953.0796253621238
56800,1953.0796253621238
56900,1953.0796253621238
57000,1953.0796253621238
57100,1953.0796253621238
57200,1953.0796253621238
57300,1953.0796253621238
57400,1953.0796253621238
57500,1953.0796253621238
57600,1953.0796253621238
57700,1953.0796253621238
57800,1953.0796253621238
57900,1953.0796253621238
58000,1953.0796253621238
58100,1953.0796253621238
58200,1953.0796253621238
58300,1953.0796253621238
58400,1953.0796253621238
58500,1953.0796253621238
58600,1953.0796253621238
58700,1953.0796253621238
58800,1953.0796253621238
58900,1953.0796253621238
59000,1953.0796253621238
59100,1953.0796253621238
59200,1953.0796253621238
59300,1953.0796253621238
59400,1953.0796253621238
59500,1953.0796253621238
59600,1953.0796253621238
59700,1953.0796253621238
59800,1953.0796253621238
59900,1953.0796253621238
60000,1953.0796253621238
60100,1953.0796253621238
60200,1953.0796253621238
60300,1953.0796253621238
60389,1953.0796253621238
60400,1950.8892717560623
60476,1950.8892717560623
60500,1950.5377612070386
60600,1950.5377612070386
60700,1950.5377612070386
60800,1950.5377612070386
60900,1950.5377612070386
60932,1950.5377612070386
61000,1950.1557154473337
61100,1950.1557154473337
61200,1950.1557154473337
61300,1950.1557154473337
61400,1950.1557154473337
61500,1950.1557154473337
61600,1950.1557154473337
61700,1950.1557154473337
61800,1950.1557154473337
61900,1950.1557154473337
62000,1950.1557154473337
62100,1950.1557154473337
62200,1950.1557154473337
62300,1950.1557154473337
62400,1950.1557154473337
62500,1950.1557154473337
62600,1950.1557154473337
62700,1950.1557154473337
62800,1950.1557154473337
62900,1950.1557154473337
63000,1950.1557154473337
63100,1950.1557154473337
63200,1950.1557154473337
63300,1950.1557154473337
63400,1950.1557154473337
63500,1950.1557154473337
63600,1950.1557154473337
63700,1950.1557154473337
63800,1950.1557154473337
63900,1950.1557154473337
64000,1950.1557154473337
64100,1950.1557154473337
64200,1950.1557154473337
64300,1950.1557154473337
64400,1950.1557154473337
64500,1950.1557154473337
64600,1950.1557154473337
64700,1950.1557154473337
64800,1950.1557154473337
64900,1950.1557154473337
65000,1950.1557154473337
65100,1950.1557154473337
65200,1950.1557154473337
65300,1950.1557154473337
65400,1950.1557154473337
65500,1950.1557154473337
65600,1950.1557154473337
65700,1950.1557154473337
65800,1950.1557154473337
65900,1950.1557154473337
66000,1950.1557154473337
66100,1950.1557154473337
66200,1950.1557154473337
66300,1950.1557154473337
66400,1950.1557154473337
66500,1950.1557154473337
66600,1950.1557154473337
66700,1950.1557154473337
66800,1950.1557154473337
66900,1950.1557154473337
67000,1950.1557154473337
67100,1950.1557154473337
67200,1950.1557154473337
67300,1950.1557154473337
67400,1950.1557154473337
67500,1950.1557154473337
67600,1950.1557154473337
67700,1950.1557154473337
67800,1950.1557154473337
67900,1950.1557154473337
68000,1950.1557154473337
68100,1950.1557154473337
68200,1950.1557154473337
68300,1950.1557154473337
68400,1950.1557154473337
68500,1950.1557154473337
68600,1950.1557154473337
68700,1950.1557154473337
68761,1950.1557154473337
68800,1949.2662797696973
68900,1949.2662797696973
69000,1949.2662797696973
69100,1949.2662797696973
69200,1949.2662797696973
69300,1949.2662797696973
69400,1949.2662797696973
69500,1949.2662797696973
69600,1949.2662797696973
69700,1949.2662797696973
69800,1949.2662797696973
69900,1949.2662797696973
70000,1949.2662797696973
70100,1949.2662797696973
70200,1949.2662797696973
70300,1949.2662797696973
70400,1949.2662797696973
70500,1949.2662797696973
70600,1949.2662797696973
70700,1949.2662797696973
70800,1949.2662797696973
70900,1949.2662797696973
71000,1949.2662797696973
71100,1949.2662797696973
71200,1949.2662797696973
71300,1949.2662797696973
71400,1949.2662797696973
71500,1949.2662797696973
71600,1949.2662797696973
71700,1949.2662797696973
71800,1949.2662797696973
71900,1949.2662797696973
72000,1949.2662797696973
72100,1949.2662797696973
72200,1949.2662797696973
72300,1949.2662797696973
72400,1949.2662797696973
72500,1949.2662797696973
72600,1949.2662797696973
72700,1949.2662797696973
72800,1949.2662797696973
72900,1949.2662797696973
73000,1949.2662797696973
73100,1949.2662797696973
73200,1949.2662797696973
73300,1949.2662797696973
73400,1949.2662797696973
73500,1949.2662797696973
73600,1949.2662797696973
73700,1949.2662797696973
73800,1949.2662797696973
73900,1949.2662797696973
74000,1949.2662797696973
74100,1949.2662797696973
74200,1949.2662797696973
74300,1949.2662797696973
74400,1949.2662797696973
74500,1949.2662797696973
74600,1949.2662797696973
74700,1949.2662797696973
74800,1949.2662797696973
74900,1949.2662797696973
75000,1949.2662797696973
75100,1949.2662797696973
75200,1949.2662797696973
75300,1949.2662797696973
75400,1949.2662797696973
75500,1949.2662797696973
75600,1949.2662797696973
75700,1949.2662797696973
75800,1949.2662797696973
75900,1949.2662797696973
76000,1949.2662797696973
76014,1949.2662797696973
76100,1946.8904345861808
76200,1946.8904345861808
76300,1946.8904345861808
76400,1946.8904345861808
76500,1946.8904345861808
76600,1946.8904345861808
76700,1946.8904345861808
76800,1946.8904345861808
76900,1946.8904345861808
77000,1946.8904345861808
77100,1946.8904345861808
77200,1946.8904345861808
77300,1946.8904345861808
77400,1946.8904345861808
77500,1946.8904345861808
77600,1946.8904345861808
77700,1946.8904345861808
77800,1946.8904345861808
77900,1946.8904345861808
78000,1946.8904345861808
78100,1946.8904345861808
78200,1946.8904345861808
78300,1946.8904345861808
78400,1946.8904345861808
78500,1946.8904345861808
78600,1946.8904345861808
78700,1946.8904345861808
78800,1946.8904345861808
78900,1946.8904345861808
79000,1946.8904345861808
79100,1946.8904345861808
79200,1946.8904345861808
79300,1946.8904345861808
79400,1946.8904345861808
79500,1946.8904345861808
79600,1946.8904345861808
79700,1946.8904345861808
79800,1946.8904345861808
79900,1946.8904345861808
80000,1946.8904345861808
80100,1946.8904345861808
80200,1946.8904345861808
80300,1946.8904345861808
80400,1946.8904345861808
80500,1946.8904345861808
80600,1946.8904345861808
80700,1946.8904345861808
80800,1946.8904345861808
80900,1946.8904345861808
81000,1946.8904345861808
81100,1946.8904345861808
81200,1946.8904345861808
81300,1946.8904345861808
81400,1946.8904345861808
81500,1946.8904345861808
81600,1946.8904345861808
81700,1946.8904345861808
81800,1946.8904345861808
81900,1946.8904345861808
82000,1946.8904345861808
82100,1946.8904345861808
82200,1946.8904345861808
82300,1946.8904345861808
82400,1946.8904345861808
82500,1946.8904345861808
82600,1946.8904345861808
82700,1946.8904345861808
82751,1946.8904345861808
82800,1944.5072187492206
82900,1944.5072187492206
83000,1944.5072187492206
83100,1944.5072187492206
83200,1944.5072187492206
83300,1944.5072187492206
83400,1944.5072187492206
83500,1944.5072187492206
83600,1944.5072187492206
83700,1944.5072187492206
83800,1944.5072187492206
83900,1944.5072187492206
84000,1944.5072187492206
84003,1944.5072187492206
84100,1942.6961594233044
84200,1942.6961594233044
84300,1942.6961594233044
84400,1942.6961594233044
84500,1942.6961594233044
84600,1942.6961594233044
84700,1942.6961594233044
84800,1942.6961594233044
84900,1942.6961594233044
85000,1942.6961594233044
85100,1942.6961594233044
85200,1942.6961594233044
85300,1942.6961594233044
85400,1942.6961594233044
85500,1942.6961594233044
85600,1942.6961594233044
85700,1942.6961594233044
85800,1942.6961594233044
85900,1942.6961594233044
86000,1942.6961594233044
86100,1942.6961594233044
86200,1942.6961594233044
86300,1942.6961594233044
86400,1942.6961594233044
86500,1942.6961594233044
86600,1942.6961594233044
86700,1942.6961594233044
86800,1942.6961594233044
86900,1942.6961594233044
87000,1942.6961594233044
87100,1942.6961594233044
87200,1942.6961594233044
87300,1942.6961594233044
87400,1942.6961594233044
87500,1942.6961594233044
87600,1942.6961594233044
87700,1942.6961594233044
87800,1942.6961594233044
87900,1942.6961594233044
88000,1942.6961594233044
88100,1942.6961594233044
88200,1942.6961594233044
88300,1942.6961594233044
88400,1942.6961594233044
88500,1942.6961594233044
88600,1942.6961594233044
88700,1942.6961594233044
88800,1942.6961594233044
88900,1942.6961594233044
89000,1942.6961594233044
89100,1942.6961594233044
89200,1942.6961594233044
89300,1942.6961594233044
89400,1942.6961594233044
89500,1942.6961594233044
89600,1942.6961594233044
89700,1942.6961594233044
89800,1942.6961594233044
89900,1942.6961594233044
90000,1942.6961594233044
90100,1942.6961594233044
90200,1942.6961594233044
90300,1942.6961594233044
90400,1942.6961594233044
90500,1942.6961594233044
90600,1942.6961594233044
90700,1942.6961594233044
90800,1942.6961594233044
90900,1942.6961594233044
91000,1942.6961594233044
91100,1942.6961594233044
91200,1942.6961594233044
91300,1942.6961594233044
91400,1942.6961594233044
91500,1942.6961594233044
91600,1942.6961594233044
91700,1942.6961594233044
91800,1942.6961594233044
91900,1942.6961594233044
92000,1942.6961594233044
92100,1942.6961594233044
92200,1942.6961594233044
92300,1942.6961594233044
92400,1942.6961594233044
92500,1942.6961594233044
92589,1942.6961594233044
92600,1941.6888909179825
92700,1941.6888909179825
92800,1941.6888909179825
92900,1941.6888909179825
93000,1941.6888909179825
93092,1941.6888909179825
93100,1935.7455454087415
93200,1935.7455454087415
93300,1935.7455454087415
93400,1935.7455454087415
93500,1935.7455454087415
93600,1935.7455454087415
93700,1935.7455454087415
93800,1935.7455454087415
93900,1935.7455454087415
94000,1935.7455454087415
94100,1935.7455454087415
94200,1935.7455454087415
94300,1935.7455454087415
94400,1935.7455454087415
94500,1935.7455454087415
94600,1935.7455454087415
94700,1935.7455454087415
94800,1935.7455454087415
94900,1935.7455454087415
95000,1935.7455454087415
95100,1935.7455454087415
95200,1935.7455454087415
95300,1935.7455454087415
95400,1935.7455454087415
95500,1935.7455454087415
95600,1935.7455454087415
95700,1935.7455454087415
95800,1935.7455454087415
95900,1935.7455454087415
96000,1935.7455454087415
96100,1935.7455454087415
96200,1935.7455454087415
96300,1935.7455454087415
96400,1935.7455454087415
96500,1935.7455454087415
96600,1935.7455454087415
96700,1935.7455454087415
96800,1935.7455454087415
96900,1935.7455454087415
97000,1935.7455454087415
97100,1935.7455454087415
97200,1935.7455454087415
97300,1935.7455454087415
97400,1935.7455454087415
97500,1935.7455454087415
97600,1935.7455454087415
97700,1935.7455454087415
97800,1935.7455454087415
97900,1935.7455454087415
98000,1935.7455454087415
98100,1935.7455454087415
98200,1935.7455454087415
98300,1935.7455454087415
98400,1935.7455454087415
98500,1935.7455454087415
98600,1935.7455454087415
98700,1935.7455454087415
98800,1935.7455454087415
98900,1935.7455454087415
99000,1935.7455454087415
99100,1935.7455454087415
99200,1935.7455454087415
99300,1935.7455454087415
99400,1935.7455454087415
99500,1935.7455454087415
99600,1935.7455454087415
99700,1935.7455454087415
99800,1935.7455454087415
99900,1935.7455454087415
100000,1935.7455454087415
100100,1935.7455454087415
100200,1935.7455454087415
100300,1935.7455454087415
100400,1935.7455454087415
100500,1935.7455454087415
100600,1935.7455454087415
100700,1935.7455454087415
100800,1935.7455454087415
100900,1935.7455454087415
101000,1935.7455454087415
101100,1935.7455454087415
101200,1935.7455454087415
101300,1935.7455454087415
101400,1935.7455454087415
101500,1935.7455454087415
101600,1935.7455454087415
101700,1935.7455454087415
101800,1935.7455454087415
101900,1935.7455454087415
102000,1935.7455454087415
102100,1935.7455454087415
102200,1935.7455454087415
102300,1935.7455454087415
102400,1935.7455454087415
102500,1935.7455454087415
102600,1935.7455454087415
102700,1935.7455454087415
102800,1935.7455454087415
102900,1935.7455454087415
103000,1935.7455454087415
103100,1935.7455454087415
103200,1935.7455454087415
103300,1935.7455454087415
103400,1935.7455454087415
103500,1935.7455454087415
103600,1935.7455454087415
103700,1935.7455454087415
103800,1935.7455454087415
103900,1935.7455454087415
104000,1935.7455454087415
104100,1935.7455454087415
104200,1935.7455454087415
104300,1935.7455454087415
104400,1935.7455454087415
104500,1935.7455454087415
104600,1935.7455454087415
104700,1935.7455454087415
104800,1935.7455454087415
104900,1935.7455454087415
105000,1935.7455454087415
105100,1935.7455454087415
105200,1935.7455454087415
105300,1935.7455454087415
105400,1935.7455454087415
105500,1935.7455454087415
105600,1935.7455454087415
105700,1935.7455454087415
105800,1935.7455454087415
105900,1935.7455454087415
106000,1935.7455454087415
106100,1935.7455454087415
106200,1935.7455454087415
106300,1935.7455454087415
106400,1935.7455454087415
106500,1935.7455454087415
106600,1935.7455454087415
106700,1935.7455454087415
106800,1935.7455454087415
106900,1935.7455454087415
107000,1935.7455454087415
107100,1935.7455454087415
107200,1935.7455454087415
107300,1935.7455454087415
107400,1935.7455454087415
107500,1935.7455454087415
107600,1935.7455454087415
107700,1935.7455454087415
107800,1935.7455454087415
107900,1935.7455454087415
108000,1935.7455454087415
108100,1935.7455454087415
108200,1935.7455454087415
108300,1935.7455454087415
108400,1935.7455454087415
108500,1935.7455454087415
108600,1935.7455454087415
108700,1935.7455454087415
108800,1935.7455454087415
108900,1935.7455454087415
109000,1935.7455454087415
109100,1935.7455454087415
109200,1935.7455454087415
109300,1935.7455454087415
109400,1935.7455454087415
109500,1935.7455454087415
109600,1935.7455454087415
109700,1935.7455454087415
109800,1935.7455454087415
109900,1935.7455454087415
110000,1935.7455454087415
110100,1935.7455454087415
110200,1935.7455454087415
110300,1935.7455454087415
110400,1935.7455454087415
110500,1935.7455454087415
110600,1935.7455454087415
110700,1935.7455454087415
110800,1935.7455454087415
110900,1935.7455454087415
