Generation,Fitness
0,1761.824590378219
17,1272.8580240562956
100,1268.7362159910424
200,1268.7362159910424
300,1268.7362159910424
400,1268.7362159910424
500,1268.7362159910424
600,1268.7362159910424
700,1268.7362159910424
800,1268.7362159910424
900,1268.7362159910424
1000,1268.7362159910424
1100,1268.7362159910424
1200,1268.7362159910424
1300,1268.7362159910424
1400,1268.7362159910424
1500,1268.7362159910424
1600,1268.7362159910424
1700,1268.7362159910424
1800,1268.7362159910424
1900,1268.7362159910424
2000,1268.7362159910424
2100,1268.7362159910424
2200,1268.7362159910424
2300,1268.7362159910424
2400,1268.7362159910424
2500,1268.7362159910424
2600,1268.7362159910424
2700,1268.7362159910424
2800,1268.7362159910424
2900,1268.7362159910424
3000,1268.7362159910424
3100,1268.7362159910424
3200,1268.7362159910424
3300,1268.7362159910424
3400,1268.7362159910424
3500,1268.7362159910424
3600,1268.7362159910424
3700,1268.7362159910424
3800,1268.7362159910424
3900,1268.7362159910424
4000,1268.7362159910424
4100,1268.7362159910424
4200,1268.7362159910424
4300,1268.7362159910424
4400,1268.7362159910424
4500,1268.7362159910424
4600,1268.7362159910424
4608,1268.7362159910424
4700,1268.5709314982398
4800,1268.5709314982398
4900,1268.5709314982398
5000,1268.5709314982398
5100,1268.5709314982398
5200,1268.5709314982398
5300,1268.5709314982398
5400,1268.5709314982398
5500,1268.5709314982398
5600,1268.5709314982398
5700,1268.5709314982398
5800,1268.5709314982398
5900,1268.5709314982398
6000,1268.5709314982398
6100,1268.5709314982398
6200,1268.5709314982398
6300,1268.5709314982398
6400,1268.5709314982398
6500,1268.5709314982398
6600,1268.5709314982398
6700,1268.5709314982398
6800,1268.5709314982398
6900,1268.5709314982398
7000,1268.5709314982398
7100,1268.5709314982398
7200,1268.5709314982398
7300,1268.5709314982398
7400,1268.5709314982398
7500,1268.5709314982398
7600,1268.5709314982398
7700,1268.5709314982398
7800,1268.5709314982398
7900,1268.5709314982398
8000,1268.5709314982398
8100,1268.5709314982398
8200,1268.5709314982398
8300,1268.5709314982398
8400,1268.5709314982398
8500,1268.5709314982398
8600,1268.5709314982398
8700,1268.5709314982398
8800,1268.5709314982398
8900,1268.5709314982398
9000,1268.5709314982398
9100,1268.5709314982398
9200,1268.5709314982398
9300,1268.5709314982398
9400,1268.5709314982398
9500,1268.5709314982398
9600,1268.5709314982398
9700,1268.5709314982398
9800,1268.5709314982398
9900,1268.5709314982398
10000,1268.5709314982398
10100,1268.5709314982398
10200,1268.5709314982398
10300,1268.5709314982398
10400,1268.5709314982398
10500,1268.5709314982398
10600,1268.5709314982398
10700,1268.5709314982398
10800,1268.5709314982398
10900,1268.5709314982398
11000,1268.5709314982398
11100,1268.5709314982398
11200,1268.5709314982398
